"lwage","educ","exper","expersq","black","south","smsa","nearc4","nearc2"
6.21460819244385,16,3,9,0,1,0,1,0
5.89989757537842,16,2,4,0,1,0,1,0
5.80814266204834,13,5,25,0,1,1,1,0
6.5806393623352,12,15,225,0,1,0,1,0
5.92692613601685,12,9,81,0,1,0,1,0
5.52146100997925,12,8,64,0,1,0,1,0
5.88887786865234,17,7,49,0,1,0,1,0
5.64544677734375,7,19,361,0,1,0,0,0
6.02827835083008,12,16,256,0,1,0,0,0
6.25766754150391,16,5,25,0,1,0,0,0
6.55961513519287,12,15,225,0,1,0,0,0
6.0137152671814,16,4,16,0,1,0,0,0
6.03068542480469,12,6,36,0,1,0,0,0
6.66695690155029,12,12,144,0,0,1,0,0
6.35784244537354,16,5,25,0,1,0,0,0
6.16961050033569,16,2,4,0,1,0,0,0
6.43775177001953,17,4,16,0,1,1,0,0
6.22455835342407,17,1,1,0,1,0,0,0
5.6594820022583,12,14,196,0,1,0,0,0
6.21460819244385,12,6,36,0,1,1,0,0
6.21460819244385,8,13,169,0,1,1,0,0
5.85793304443359,12,9,81,0,1,0,0,0
6.13556480407715,13,5,25,0,1,0,0,0
6.30627536773682,13,11,121,1,1,0,0,0
5.54126358032227,12,10,100,1,1,0,0,0
6.2614917755127,13,5,25,1,1,1,0,0
5.67675399780273,12,15,225,1,1,0,0,0
5.92692613601685,14,8,64,0,1,1,0,0
6.27098846435547,18,8,64,0,1,1,0,0
6.81234502792358,16,3,9,0,1,0,0,0
5.86646795272827,9,13,169,0,1,1,0,0
7.05185556411743,14,8,64,0,1,1,0,0
5.52146100997925,8,20,400,0,1,1,0,0
6.6605749130249,13,9,81,0,1,1,0,0
6.03068542480469,13,12,144,0,1,1,0,0
5.89715385437012,13,10,100,1,1,0,1,0
5.92692613601685,13,8,64,1,1,1,1,0
5.92692613601685,15,3,9,1,1,0,1,0
5.88053321838379,16,6,36,1,1,0,1,0
5.70378255844116,7,18,324,1,1,0,1,0
6.26909637451172,14,5,25,0,1,0,1,0
5.70044374465942,12,16,256,0,1,0,1,0
6.10924768447876,8,18,324,1,1,0,1,0
6.29156923294067,14,5,25,1,1,0,1,0
6.26909637451172,8,15,225,0,1,0,1,0
6.64509105682373,12,12,144,0,1,0,1,0
5.28826713562012,12,8,64,1,0,1,1,0
5.99146461486816,12,6,36,1,0,1,1,0
6.62406539916992,12,10,100,1,0,1,1,0
6.09807443618774,12,6,36,1,0,1,1,0
5.48063898086548,9,15,225,1,1,0,1,0
5.11799383163452,3,16,256,1,1,0,1,0
6.09807443618774,12,6,36,0,1,1,1,0
5.52146100997925,10,10,100,1,1,0,1,0
6.16331481933594,12,8,64,0,1,0,1,0
5.99146461486816,16,6,36,0,1,0,1,0
5.98645210266113,18,0,0,0,1,0,1,0
5.85793304443359,12,7,49,1,0,1,1,0
6.25958156585693,12,15,225,1,1,0,1,0
5.59842205047607,10,15,225,1,1,0,1,0
5.736572265625,9,15,225,1,1,0,1,0
5.70378255844116,6,19,361,1,1,0,1,0
5.78382539749146,12,10,100,1,1,0,1,0
6.80239486694336,12,6,36,0,1,1,1,0
6.62007331848145,13,7,49,0,1,1,0,0
5.65248918533325,8,12,144,1,1,1,0,0
5.62762117385864,12,6,36,0,1,1,0,0
6.21460819244385,13,10,100,1,1,1,0,0
6.55108022689819,8,16,256,0,1,1,0,0
5.70378255844116,9,11,121,0,1,1,0,0
5.97126197814941,8,20,400,0,1,1,0,0
6.23636960983276,12,16,256,0,1,1,0,0
6.43615055084229,16,9,81,0,1,1,0,0
5.49716806411743,12,9,81,1,1,1,0,0
5.89440298080444,12,9,81,0,1,1,0,0
6.40687990188599,16,5,25,0,1,1,0,0
6.63331842422485,12,7,49,0,1,1,0,0
5.95324325561523,14,11,121,0,1,1,0,0
6.2045578956604,12,14,196,1,1,1,0,0
6.71901321411133,16,5,25,0,1,1,0,0
6.00141477584839,12,7,49,0,1,1,0,0
5.58724880218506,15,6,36,0,1,0,0,0
6.0867748260498,12,16,256,0,1,0,0,0
5.92692613601685,14,8,64,0,1,0,0,0
5.70711040496826,10,8,64,0,1,0,0,0
6.48920488357544,12,16,256,0,1,0,0,0
6.24222326278687,15,3,9,1,0,1,0,0
5.70378255844116,12,8,64,1,1,0,0,0
5.43807935714722,12,8,64,1,1,0,0,0
5.56068181991577,10,15,225,1,1,0,0,0
5.72031164169312,12,6,36,1,1,0,0,0
6.06378507614136,8,17,289,1,1,0,0,0
5.56068181991577,8,10,100,1,1,0,0,0
6.35784244537354,16,2,4,0,1,1,0,0
6.05208921432495,11,12,144,1,1,0,0,0
5.75257253646851,12,7,49,1,1,0,0,0
5.92692613601685,13,10,100,0,1,0,0,0
6.21460819244385,9,18,324,1,1,0,0,0
6.21460819244385,12,7,49,0,1,1,0,0
5.85793304443359,12,14,196,1,1,1,0,0
6.26339817047119,10,13,169,1,1,1,0,0
6.21460819244385,17,3,9,0,1,0,0,0
5.95324325561523,16,3,9,0,1,1,0,0
4.60517024993896,9,10,100,1,1,1,1,0
5.70378255844116,15,5,25,1,1,1,1,0
5.23644208908081,12,6,36,1,1,1,1,0
5.87211799621582,8,19,361,1,1,1,1,0
5.58724880218506,12,7,49,1,1,1,1,0
5.58724880218506,12,10,100,1,1,1,1,0
6.37331962585449,12,16,256,0,1,1,1,0
5.92692613601685,12,6,36,1,1,0,1,0
5.84643888473511,12,13,169,1,1,0,1,0
6.30078601837158,16,6,36,0,1,1,1,0
6.3315019607544,14,5,25,0,1,1,1,0
6.35784244537354,12,8,64,0,0,1,1,0
6.79122161865234,15,5,25,0,0,1,1,0
6.43775177001953,13,7,49,0,1,0,1,0
6.03068542480469,13,7,49,0,1,0,1,0
6.5264949798584,6,19,361,0,1,0,1,0
6.43775177001953,11,13,169,1,1,1,0,1
5.736572265625,9,12,144,1,1,1,0,1
6.49828195571899,12,10,100,1,1,1,0,1
5.65599203109741,11,15,225,0,1,1,0,1
6.39692974090576,12,8,64,1,1,1,0,1
6.60934925079346,16,7,49,1,0,1,0,1
5.41610050201416,11,10,100,1,1,1,0,1
6.43454647064209,12,16,256,0,1,1,0,1
6.40191698074341,12,6,36,0,1,1,0,1
6.30991840362549,12,11,121,0,1,1,0,1
6.68586111068726,16,5,25,0,1,0,0,1
5.7990927696228,14,10,100,0,1,1,1,0
6.52795791625977,16,12,144,0,1,1,1,0
6.90775537490845,15,8,64,0,0,1,1,0
6.99485015869141,16,8,64,0,1,1,1,0
6.16541767120361,13,5,25,1,1,1,1,0
6.21460819244385,12,6,36,1,1,1,1,0
6.85646200180054,14,5,25,1,1,1,1,0
7.04053640365601,18,6,36,1,1,1,1,0
6.10924768447876,12,14,196,1,1,1,1,0
6.10479307174683,12,7,49,0,1,1,1,0
5.88887786865234,16,5,25,0,1,1,1,0
6.28226661682129,13,5,25,0,1,1,1,0
6.42324686050415,17,2,4,0,1,1,1,0
6.1944055557251,14,4,16,0,1,1,1,0
6.02827835083008,12,8,64,0,1,1,1,0
5.52146100997925,13,5,25,1,1,1,0,1
6.21460819244385,13,9,81,0,1,0,0,1
7.05185556411743,18,4,16,0,1,1,0,1
6.26339817047119,12,14,196,0,1,0,0,1
5.70378255844116,11,7,49,0,1,1,0,1
5.73009967803955,9,11,121,0,1,0,0,1
6.43775177001953,8,15,225,0,1,0,0,1
5.85793304443359,13,5,25,0,1,1,0,1
6.51174545288086,16,8,64,0,1,0,0,1
6.32435894012451,13,9,81,0,1,0,0,1
5.86078643798828,12,10,100,1,1,0,0,1
6.58340930938721,12,10,100,1,0,1,0,1
6.34388065338135,15,6,36,1,1,0,0,1
5.48063898086548,11,8,64,1,1,1,0,1
6.10924768447876,8,18,324,0,1,0,0,1
5.82304573059082,11,16,256,1,1,0,0,1
5.66296052932739,10,13,169,1,1,0,0,1
6.02344751358032,17,1,1,0,1,0,1,0
6.74288082122803,12,11,121,0,1,0,1,0
6.77308034896851,16,10,100,0,1,0,1,0
5.68697547912598,11,12,144,1,1,0,1,0
5.70378255844116,8,12,144,1,1,0,1,0
5.66642665863037,16,4,16,1,1,1,1,0
5.69709348678589,9,14,196,1,1,0,1,0
5.88887786865234,5,21,441,1,1,0,1,0
7.0003342628479,12,12,144,1,0,1,1,0
6.1420373916626,16,11,121,1,0,1,1,0
5.57973003387451,14,7,49,1,1,0,1,0
6.73221063613892,16,8,64,0,1,1,1,0
6.35784244537354,16,9,81,0,1,0,1,0
5.41610050201416,10,11,121,1,1,0,1,0
5.45958566665649,12,7,49,1,1,0,1,0
5.52146100997925,12,8,64,1,1,1,1,0
5.27811479568481,12,10,100,0,1,0,1,0
6.16331481933594,12,14,196,1,1,0,1,0
6.21460819244385,11,9,81,0,1,0,1,0
5.81114101409912,8,15,225,1,1,0,1,0
6.11809730529785,10,11,121,1,1,0,1,0
6.8511848449707,16,3,9,0,1,1,1,0
5.67332315444946,13,5,25,0,1,0,1,0
6.25382900238037,16,5,25,0,1,0,1,0
6.16120719909668,15,7,49,0,1,0,1,0
5.69035959243774,8,18,324,0,1,0,1,0
6.04025459289551,12,15,225,0,1,1,1,0
6.2519040107727,12,8,64,0,1,0,1,0
5.75574207305908,12,14,196,0,1,0,1,0
5.92692613601685,12,10,100,0,1,0,1,0
6.30991840362549,13,6,36,1,1,0,1,0
6.85012626647949,8,19,361,0,1,0,1,0
6.16331481933594,16,5,25,0,1,1,1,0
5.97380971908569,16,5,25,0,1,1,1,0
6.62007331848145,11,7,49,0,1,1,1,0
6.19847869873047,13,9,81,0,1,1,1,0
6.21460819244385,12,10,100,1,1,1,1,0
5.59098720550537,11,7,49,1,1,1,1,0
6.16331481933594,12,15,225,1,1,1,1,0
5.89989757537842,12,13,169,1,1,1,1,1
5.6383547782898,11,9,81,1,1,1,1,1
5.52146100997925,14,4,16,1,1,1,1,1
5.57215404510498,12,15,225,1,1,1,1,1
6.91968393325806,18,5,25,0,0,1,1,1
6.7250337600708,17,5,25,0,1,1,1,1
5.74620342254639,16,2,4,0,0,1,1,1
6.86901426315308,14,12,144,0,1,1,1,1
5.84643888473511,9,14,196,1,1,1,1,1
5.70378255844116,11,8,64,1,1,1,1,1
5.92692613601685,11,15,225,1,1,1,1,1
6.21460819244385,14,4,16,0,1,1,1,1
5.84643888473511,12,7,49,0,1,1,1,1
5.76519107818604,9,19,361,1,1,1,1,0
5.99146461486816,11,9,81,1,1,1,1,0
6.30627536773682,13,8,64,1,1,1,1,0
5.43807935714722,7,12,144,1,1,1,1,0
6.0354814529419,12,8,64,0,1,0,1,0
6.2672004699707,13,10,100,0,1,1,1,0
6.76272964477539,10,17,289,0,1,1,1,0
6.2519040107727,13,15,225,0,1,1,1,0
5.8141303062439,11,12,144,0,1,1,1,0
6.76272964477539,13,14,196,0,1,1,1,0
6.25382900238037,8,13,169,0,1,0,1,0
6.75110149383545,17,4,16,0,1,1,1,0
5.75574207305908,12,6,36,0,1,0,1,0
6.7226300239563,18,9,81,0,1,1,1,0
6.77422380447388,16,9,81,0,1,1,1,0
7.22548151016235,14,13,169,0,1,1,1,0
6.1114673614502,16,12,144,0,1,1,1,1
6.52795791625977,18,10,100,0,1,0,1,1
6.07534599304199,13,9,81,0,1,1,1,1
6.81673574447632,13,13,169,0,1,1,1,1
6.75110149383545,13,14,196,0,1,0,1,1
6.39692974090576,10,18,324,0,1,1,1,1
5.5451774597168,12,10,100,1,1,1,1,1
5.92692613601685,12,11,121,1,1,1,1,1
6.08904504776001,16,5,25,1,1,1,1,1
6.00388717651367,13,6,36,1,1,1,1,1
6.01615715026855,12,14,196,1,1,1,1,1
5.70378255844116,15,6,36,0,1,1,1,1
6.54102993011475,16,4,16,0,1,1,1,1
6.91968393325806,18,6,36,0,0,1,1,1
6.11368227005005,15,5,25,1,1,1,0,1
5.96100521087646,12,10,100,0,1,1,0,1
6.19847869873047,18,3,9,0,1,0,0,1
5.74620342254639,5,20,400,0,1,0,0,1
6.35784244537354,14,6,36,0,1,1,1,0
5.92692613601685,12,6,36,0,1,1,1,0
6.48463535308838,12,15,225,0,0,1,1,0
6.56385564804077,16,4,16,0,1,1,1,0
6.23636960983276,14,6,36,1,1,1,1,0
6.43775177001953,12,16,256,0,1,1,1,0
6.13122653961182,14,5,25,0,1,1,1,0
6.43775177001953,14,13,169,0,1,1,1,0
6.3543701171875,12,10,100,1,1,1,1,0
6.21460819244385,12,7,49,1,1,1,1,0
6.02586603164673,13,8,64,1,0,1,1,0
6.1548581123352,13,7,49,1,0,1,1,0
6.25382900238037,12,11,121,1,1,1,1,0
6.62007331848145,13,8,64,1,0,1,1,0
6.1944055557251,12,7,49,1,1,1,1,0
6.05208921432495,18,7,49,1,0,1,1,0
6.28226661682129,12,14,196,1,1,1,1,0
6.61338424682617,13,7,49,0,1,1,0,0
5.99146461486816,12,6,36,0,1,1,0,0
5.76832103729248,12,10,100,0,1,1,0,0
6.40687990188599,17,6,36,0,1,1,0,0
6.33327960968018,11,7,49,0,1,1,0,0
5.78382539749146,12,9,81,1,1,1,0,0
6.71052312850952,13,10,100,0,1,1,0,0
6.69703435897827,12,14,196,0,1,1,0,0
5.92425584793091,12,8,64,0,1,1,0,0
5.70378255844116,12,14,196,0,1,1,0,0
6.42810535430908,12,11,121,0,1,1,1,1
6.46302938461304,18,8,64,0,1,0,1,1
6.37161207199097,12,13,169,0,1,1,1,1
6.37502479553223,12,12,144,0,1,1,1,1
6.27852153778076,12,6,36,1,1,1,1,1
5.78382539749146,12,12,144,1,1,1,1,0
6.48463535308838,13,7,49,1,1,1,1,0
6.42486906051636,13,6,36,1,1,1,1,0
6.40025758743286,12,6,36,1,1,1,1,0
6.30991840362549,16,4,16,1,1,1,1,0
6.53087759017944,16,3,9,1,1,1,1,0
6.43775177001953,10,14,196,1,1,1,1,0
6.0867748260498,11,14,196,1,1,1,1,0
5.03043794631958,6,21,441,1,1,1,1,0
6.3885612487793,10,11,121,1,1,1,1,0
6.13556480407715,11,10,100,1,1,1,1,0
5.70378255844116,11,9,81,1,1,1,1,0
6.21460819244385,10,15,225,1,1,1,1,0
6.00141477584839,10,13,169,1,1,1,1,0
5.61677122116089,10,16,256,1,1,1,1,0
5.99146461486816,8,18,324,1,1,0,1,0
6.39692974090576,18,4,16,0,1,0,1,0
6.35784244537354,13,8,64,0,1,0,1,0
5.92692613601685,12,9,81,0,1,0,1,0
5.71702766418457,12,8,64,0,1,0,1,0
5.64190721511841,12,10,100,1,1,0,1,0
5.61677122116089,14,8,64,1,1,0,1,0
6.45362520217896,12,7,49,0,1,0,1,0
6.56667232513428,18,1,1,1,0,1,1,0
6.86589097976685,13,9,81,1,0,1,1,0
6.46302938461304,16,7,49,1,1,0,1,0
6.09582471847534,13,5,25,0,1,0,1,0
5.45958566665649,9,19,361,1,1,1,1,0
6.16331481933594,15,4,16,1,1,1,1,0
5.52942895889282,12,8,64,1,1,0,1,0
6.45362520217896,14,7,49,0,1,1,1,0
5.96614694595337,13,7,49,1,1,0,1,0
6.02344751358032,9,18,324,1,1,0,1,0
5.99146461486816,11,12,144,1,0,1,1,0
5.66296052932739,8,11,121,1,1,0,1,0
5.88610410690308,12,7,49,1,1,1,1,0
6.51174545288086,12,14,196,0,1,0,1,0
5.97380971908569,10,18,324,1,1,1,0,1
6.35784244537354,16,4,16,1,1,1,0,1
5.23644208908081,11,9,81,1,1,1,0,1
5.65248918533325,5,16,256,1,1,1,0,1
5.92692613601685,9,19,361,1,1,1,0,1
6.64639043807983,17,7,49,0,1,1,0,1
6.32435894012451,17,3,9,0,0,1,0,1
7.47477197647095,18,4,16,0,0,1,0,1
6.54391193389893,12,16,256,0,1,1,0,1
6.1923623085022,10,8,64,0,0,0,0,1
6.2324481010437,12,6,36,0,1,1,0,0
6.706862449646,12,15,225,0,1,0,0,0
5.61677122116089,7,17,289,0,1,0,0,0
6.39692974090576,12,12,144,0,1,0,0,0
6.35784244537354,13,6,36,0,1,1,1,0
5.43807935714722,14,4,16,0,1,1,1,0
6.22851085662842,11,9,81,0,0,1,1,0
6.40687990188599,12,8,64,0,1,1,1,1
6.70073127746582,12,6,36,0,1,1,1,1
5.65248918533325,10,9,81,0,1,1,1,1
6.97354316711426,16,9,81,0,1,1,1,1
7.39939785003662,14,12,144,0,1,1,1,1
6.75693225860596,16,8,64,0,1,0,1,1
6.62804126739502,14,6,36,0,1,1,1,1
6.62007331848145,15,4,16,0,1,1,1,1
6.08221912384033,12,14,196,0,1,1,1,1
7.00850534439087,12,15,225,0,1,1,1,1
5.67332315444946,17,7,49,1,1,1,1,1
5.8051347732544,12,8,64,1,0,1,1,1
6.03308629989624,13,7,49,0,1,0,1,0
6.43775177001953,13,11,121,0,1,1,1,0
6.13556480407715,12,9,81,0,1,0,1,0
5.52146100997925,8,20,400,0,1,0,1,0
6.25382900238037,18,6,36,0,0,0,1,0
5.01063537597656,14,8,64,0,1,1,1,0
5.99146461486816,14,5,25,0,0,1,1,0
5.95324325561523,18,5,25,0,0,0,1,1
6.35784244537354,15,13,169,0,0,1,1,1
6.28785848617554,18,10,100,0,0,1,1,1
6.68586111068726,17,5,25,0,0,1,1,1
6.21460819244385,17,1,1,0,0,1,1,1
6.79570579528809,13,10,100,0,0,1,1,1
6.43775177001953,14,7,49,0,0,1,1,1
5.77765226364136,14,8,64,0,0,0,1,1
6.35784244537354,12,14,196,0,0,1,1,1
6.05678415298462,12,7,49,0,0,1,1,1
5.48479700088501,10,15,225,0,0,1,1,1
6.63068342208862,17,5,25,0,0,1,1,1
7.5903468132019,16,10,100,0,0,1,1,1
6.54391193389893,12,14,196,0,0,1,1,1
6.19644403457642,16,4,16,0,0,1,1,1
6.33682584762573,16,2,4,0,0,1,1,1
5.82894563674927,10,14,196,0,0,1,1,1
5.69709348678589,13,8,64,0,0,1,1,1
5.73009967803955,13,6,36,0,0,1,1,1
7.0003342628479,13,5,25,0,0,1,1,1
6.02344751358032,11,7,49,0,0,1,1,1
6.40687990188599,12,15,225,0,0,1,1,1
6.21460819244385,12,7,49,0,0,1,1,1
6.37842607498169,15,4,16,0,0,1,1,1
6.43775177001953,13,9,81,0,0,1,1,1
5.96614694595337,10,9,81,0,0,1,1,1
6.0935697555542,14,11,121,0,0,1,1,1
6.56103086471558,13,7,49,0,0,1,1,1
6.65672636032104,16,5,25,0,0,1,1,1
6.23441076278687,12,10,100,1,0,1,1,1
6.09131002426147,17,2,4,0,0,1,1,1
5.99146461486816,13,7,49,0,0,1,1,1
7.15070152282715,18,4,16,0,0,1,1,1
6.00388717651367,12,8,64,1,0,1,1,1
6.51174545288086,12,10,100,1,0,1,1,1
5.63478946685791,10,11,121,1,0,1,1,1
5.85793304443359,10,8,64,1,0,1,1,1
7.60240125656128,18,6,36,0,0,1,1,1
6.64509105682373,16,4,16,0,0,1,1,1
6.76388502120972,16,7,49,0,0,1,1,1
6.7799220085144,15,11,121,0,0,1,1,1
6.30991840362549,12,8,64,0,0,1,1,1
6.41345882415771,14,8,64,0,0,1,1,1
6.35784244537354,13,6,36,0,0,1,1,1
4.99721240997314,12,7,49,1,0,1,1,1
6.71417045593262,16,7,49,0,0,1,1,1
6.55108022689819,14,6,36,0,0,1,1,1
6.62007331848145,18,3,9,0,0,1,1,1
6.55108022689819,17,11,121,0,0,0,1,1
6.53958606719971,18,8,64,0,0,1,1,1
5.73009967803955,11,10,100,1,0,1,1,1
6.76272964477539,17,8,64,0,0,0,1,1
6.54102993011475,14,4,16,1,0,1,1,1
6.68461179733276,11,7,49,1,0,1,1,1
6.51174545288086,14,12,144,1,0,1,1,1
6.2441668510437,14,5,25,0,1,1,1,1
6.56807804107666,16,9,81,0,0,1,1,1
6.7393364906311,13,6,36,0,0,1,1,1
6.78558778762817,14,5,25,0,0,1,1,1
6.54102993011475,14,7,49,0,0,1,1,1
6.74641227722168,12,16,256,0,0,1,1,1
6.60394382476807,12,11,121,0,0,1,1,1
6.17586708068848,14,5,25,0,0,1,1,1
6.67834234237671,16,8,64,0,0,1,1,1
6.36130237579346,13,13,169,0,0,0,1,1
6.76734304428101,12,16,256,0,0,1,1,1
6.35784244537354,16,5,25,0,0,1,1,1
7.23345518112183,17,10,100,0,0,1,1,1
7.37963199615479,14,11,121,0,0,1,1,1
6.51471281051636,12,12,144,1,0,1,1,1
6.13556480407715,18,8,64,0,0,1,1,1
6.49677515029907,12,11,121,0,0,1,1,1
6.7393364906311,12,6,36,0,0,1,1,1
6.48768424987793,12,15,225,0,0,0,1,1
7.09007692337036,15,6,36,0,0,1,1,1
6.64639043807983,13,14,196,0,0,1,1,1
5.52146100997925,12,9,81,1,0,1,1,1
5.83773040771484,12,6,36,0,0,1,1,1
7.65681028366089,12,16,256,0,0,1,1,1
6.93634271621704,18,3,9,0,0,1,1,1
6.56948137283325,12,7,49,0,0,1,1,1
6.3885612487793,10,12,144,0,0,1,1,1
6.7250337600708,15,11,121,0,1,1,1,1
5.99146461486816,15,7,49,0,0,1,1,1
6.5806393623352,14,11,121,1,0,1,1,1
5.11799383163452,12,13,169,1,0,1,1,1
6.14632940292358,14,7,49,0,0,1,1,1
6.46614456176758,18,3,9,0,0,1,1,1
6.39692974090576,13,15,225,0,0,1,1,1
5.99146461486816,12,6,36,0,0,1,1,1
6.90775537490845,13,5,25,0,0,1,1,1
6.50128984451294,14,8,64,0,0,1,1,1
6.31535816192627,16,2,4,0,0,1,1,0
6.66568374633789,14,8,64,0,0,1,1,0
6.50278997421265,15,7,49,0,0,1,1,1
5.70378255844116,10,9,81,0,0,1,1,1
6.54678535461426,16,8,64,0,0,1,1,1
6.08221912384033,14,13,169,0,0,0,1,1
6.5294189453125,13,6,36,0,0,1,1,1
6.02586603164673,14,6,36,0,0,1,1,1
6.62140560150146,12,7,49,0,0,1,1,1
5.44241762161255,13,7,49,0,0,1,1,1
6.22455835342407,16,7,49,0,0,1,1,1
6.39692974090576,16,8,64,0,0,0,1,1
7.17701864242554,18,9,81,0,0,1,1,1
6.96413564682007,18,8,64,0,0,1,1,1
6.44094657897949,15,11,121,0,0,1,1,1
6.95654535293579,16,11,121,0,0,1,1,0
6.89060926437378,18,8,64,0,0,0,1,0
7.15617656707764,18,10,100,0,0,1,1,0
6.706862449646,12,8,64,0,0,1,1,0
6.21460819244385,17,1,1,0,0,1,1,0
6.57925128936768,12,14,196,0,0,1,1,0
6.28785848617554,12,11,121,0,0,1,1,0
6.84375,17,11,121,0,0,0,1,0
5.70378255844116,11,8,64,0,0,1,1,0
6.6605749130249,11,15,225,0,0,0,1,0
6.47697257995605,8,20,400,0,0,0,1,0
6.90374708175659,18,5,25,0,0,1,1,0
6.36647033691406,17,5,25,0,0,1,1,0
5.44241762161255,16,4,16,0,0,1,1,0
6.28971576690674,16,3,9,0,0,0,1,0
6.44254016876221,15,13,169,1,0,1,1,0
6.5132303237915,12,10,100,1,0,1,1,0
5.44241762161255,16,5,25,0,0,1,1,0
6.57368040084839,18,5,25,0,0,1,1,0
5.65599203109741,13,5,25,0,0,1,1,1
6.21460819244385,15,5,25,0,0,1,1,1
5.74300336837769,16,5,25,0,0,1,1,1
5.29831743240356,11,8,64,0,0,1,1,1
7.00850534439087,16,11,121,0,0,1,1,1
6.36818695068359,12,11,121,0,0,1,1,1
6.00141477584839,16,8,64,0,0,1,1,1
6.42648839950562,13,6,36,0,0,1,1,1
5.6240177154541,16,5,25,0,0,1,1,1
6.86901426315308,17,2,4,0,1,1,1,1
6.53958606719971,15,9,81,0,0,1,1,1
6.33327960968018,12,10,100,0,0,1,1,1
7.19743537902832,8,19,361,0,0,1,1,1
6.51174545288086,14,11,121,0,0,1,1,1
6.7522702217102,16,10,100,0,0,0,1,1
5.56068181991577,16,10,100,0,0,1,1,1
6.3543701171875,15,7,49,0,0,1,1,1
6.43935060501099,13,5,25,0,0,1,1,1
7.27447938919067,12,14,196,0,0,1,1,1
5.81711101531982,14,8,64,0,0,0,1,1
6.35784244537354,12,9,81,0,0,1,1,1
6.17378616333008,13,5,25,0,0,1,1,1
5.52146100997925,15,7,49,0,0,1,1,1
6.1717004776001,11,7,49,0,0,1,1,0
6.9450511932373,15,13,169,0,0,1,1,0
6.99393320083618,18,9,81,0,0,1,1,0
6.13556480407715,18,2,4,0,0,1,1,0
6.43775177001953,12,14,196,0,0,0,1,0
6.70563888549805,16,3,9,0,0,1,1,0
5.88887786865234,14,8,64,0,0,1,1,0
5.76832103729248,12,9,81,0,0,1,1,0
5.84932470321655,16,10,100,0,0,1,1,0
6.7580943107605,12,12,144,0,0,1,0,1
5.64190721511841,10,10,100,0,0,1,0,1
6.5496506690979,12,6,36,0,0,1,0,1
6.42162227630615,12,6,36,0,0,1,0,1
6.07073783874512,11,8,64,0,0,0,0,1
6.28039598464966,16,3,9,0,0,1,1,1
6.43775177001953,16,4,16,0,0,1,1,1
6.35784244537354,18,2,4,0,0,1,1,1
6.73696708679199,12,6,36,0,0,1,1,1
6.00141477584839,16,4,16,0,0,1,1,1
6.31535816192627,15,11,121,0,0,1,1,1
6.92165803909302,18,7,49,0,0,1,1,1
5.78382539749146,16,7,49,0,0,1,1,1
6.64768838882446,15,9,81,0,0,1,1,1
6.55108022689819,14,4,16,0,0,1,1,1
6.30627536773682,17,1,1,0,0,1,1,1
6.43775177001953,16,4,16,0,0,1,1,1
6.81454277038574,16,6,36,0,0,1,1,1
6.61338424682617,12,15,225,0,0,1,1,0
6.5132303237915,12,6,36,0,0,0,1,0
6.70563888549805,16,6,36,0,0,0,0,0
6.64639043807983,15,4,16,0,0,1,1,1
6.58892631530762,15,6,36,0,0,1,1,1
6.50128984451294,12,6,36,0,0,1,1,1
6.53378868103027,14,7,49,0,0,1,1,1
6.32793664932251,14,6,36,0,0,1,1,1
6.21460819244385,16,6,36,0,0,1,1,1
6.5072774887085,14,8,64,0,0,1,1,1
6.86901426315308,12,16,256,0,0,1,1,1
6.58755016326904,16,6,36,0,0,1,1,1
6.86901426315308,16,11,121,0,0,1,1,1
6.42162227630615,17,10,100,0,0,1,1,1
7.05098962783813,13,13,169,0,0,1,1,1
6.51471281051636,13,10,100,0,0,1,1,1
6.04500532150269,12,8,64,0,0,1,1,1
6.96885061264038,12,7,49,0,0,1,1,1
7.06902360916138,18,9,81,0,0,1,1,1
6.74758672714233,15,6,36,0,0,1,1,1
6.41345882415771,12,6,36,0,0,1,1,1
6.04737234115601,18,9,81,0,0,1,1,1
7.09007692337036,12,11,121,0,0,1,1,1
6.93634271621704,14,14,196,0,0,1,1,1
6.30991840362549,14,8,64,0,0,1,1,1
6.68586111068726,15,10,100,0,0,1,1,1
6.29710912704468,12,13,169,0,0,1,1,1
5.85793304443359,9,16,256,0,0,1,1,1
6.62007331848145,14,12,144,0,0,1,1,1
6.10924768447876,14,14,196,0,0,1,1,1
6.39692974090576,14,4,16,0,0,1,1,1
6.75110149383545,12,15,225,0,0,1,1,1
6.59030103683472,14,6,36,0,0,1,1,1
6.54102993011475,12,16,256,0,0,1,1,1
6.93244791030884,10,11,121,0,0,1,1,1
7.05098962783813,14,8,64,0,0,1,1,1
6.89060926437378,16,10,100,0,0,1,1,1
6.58892631530762,15,13,169,0,0,1,1,1
6.28226661682129,14,14,196,0,0,1,1,1
6.2766432762146,12,7,49,0,0,1,1,1
5.66642665863037,13,7,49,0,0,1,1,1
5.74620342254639,17,3,9,0,0,1,1,1
6.00141477584839,13,5,25,0,0,1,1,1
7.00306558609009,18,6,36,0,0,1,1,1
6.4922399520874,12,9,81,0,0,1,1,1
6.07073783874512,12,14,196,0,0,1,1,1
5.99146461486816,17,4,16,0,1,1,1,1
5.57215404510498,15,5,25,0,0,1,1,1
5.99146461486816,13,15,225,0,0,1,1,1
6.35784244537354,16,12,144,0,0,0,1,1
6.07073783874512,12,6,36,0,0,1,1,1
6.15273284912109,17,2,4,0,0,1,1,1
5.54126358032227,17,2,4,0,0,1,1,1
